time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,temperature_2m,relative_humidity_2m,wind_speed_10m,pressure_msl,precipitation,cloudcover,day_of_week,month,log_pm10,log_pm2_5,log_carbon_monoxide,log_nitrogen_dioxide,log_sulphur_dioxide,log_wind_speed_10m,log_cloudcover,AQI,hour,day,AQI_change_rate,AQI_rolling_mean_3hr,AQI_rolling_mean_6hr,PM2_5_rolling_mean_3hr,PM10_rolling_mean_3hr,temp_wind,humidity_pressure
2025-01-20 09:00:00,253.26,208.53,5607.6,85.0,12.87,2.91,11.3,53.0,6.6,1019.6,0.0,2.0,Monday,1,5.54,5.34,8.63,4.45,2.63,2.03,1.1,258.507,9,20,35.537,224.782,203.469,172.597,210.357,20.34,0.052
2025-01-20 10:00:00,263.37,215.87,5888.17,93.22,14.54,8.05,12.9,53.0,9.0,1020.4,0.0,46.0,Monday,1,5.58,5.38,8.68,4.55,2.74,2.3,3.85,265.781,10,20,7.274,249.086,217.447,199.023,242.347,37.41,0.052
2025-01-20 11:00:00,235.11,190.94,5233.76,101.45,14.54,16.99,14.4,50.0,11.1,1020.2,0.0,18.0,Monday,1,5.46,5.26,8.56,4.63,2.74,2.49,2.94,241.076,11,20,-24.705,255.121,227.253,205.113,250.58,41.76,0.049
2025-01-20 12:00:00,77.4,63.19,1388.55,42.16,21.22,79.39,15.6,46.0,13.5,1018.9,0.0,98.0,Monday,1,4.36,4.16,7.24,3.76,3.1,2.67,4.6,154.971,12,20,-86.105,220.609,222.696,156.667,191.96,98.28,0.045
2025-01-20 13:00:00,66.85,55.29,1041.41,28.45,18.84,97.27,15.0,46.0,12.1,1017.7,0.0,100.0,Monday,1,4.22,4.03,6.95,3.38,2.99,2.57,4.62,149.729,13,20,-5.241,181.925,215.506,103.14,126.453,127.5,0.045
2025-01-20 14:00:00,60.25,50.35,934.6,24.68,15.74,103.0,12.0,70.0,11.5,1018.1,0.0,100.0,Monday,1,4.11,3.94,6.84,3.25,2.82,2.53,4.62,137.565,14,20,-12.164,147.422,201.272,56.277,68.167,140.4,0.069
2025-01-20 15:00:00,50.53,42.53,881.2,23.31,11.56,101.57,11.2,74.0,9.6,1017.2,0.0,95.0,Monday,1,3.94,3.77,6.78,3.19,2.53,2.36,4.56,118.31,15,20,-19.255,135.202,177.905,49.39,59.21,135.52,0.073
2025-01-20 16:00:00,45.32,38.43,907.9,26.39,9.78,94.41,10.8,76.0,12.0,1017.6,0.0,57.0,Monday,1,3.84,3.67,6.81,3.31,2.38,2.56,4.06,108.215,16,20,-10.095,121.363,151.644,43.77,52.033,139.32,0.075
2025-01-20 17:00:00,44.08,37.39,1041.41,35.64,9.54,80.11,10.3,78.0,9.4,1017.4,0.0,36.0,Monday,1,3.81,3.65,6.95,3.6,2.36,2.34,3.61,105.654,17,20,-2.561,110.726,129.074,39.45,46.643,117.42,0.077
2025-01-20 18:00:00,78.07,65.96,2269.74,89.11,9.18,16.45,10.6,72.0,11.2,1017.2,0.0,17.0,Monday,1,4.37,4.2,7.73,4.5,2.32,2.5,2.89,156.401,18,20,50.747,123.423,129.312,47.26,55.823,90.1,0.071
2025-01-20 19:00:00,141.64,119.66,3898.62,101.45,9.54,0.0,8.4,81.0,6.7,1017.7,0.0,4.0,Monday,1,4.96,4.79,8.27,4.63,2.36,2.04,1.61,184.128,19,20,27.727,148.728,135.045,74.337,87.93,40.32,0.08
2025-01-20 20:00:00,214.79,181.15,5233.76,105.56,9.78,0.0,7.2,86.0,5.6,1017.5,0.0,2.0,Monday,1,5.37,5.2,8.56,4.67,2.38,1.89,1.1,231.374,20,20,47.246,190.634,150.68,122.257,144.833,27.36,0.085
2025-01-20 21:00:00,282.63,225.58,5888.17,113.79,9.78,0.0,6.5,88.0,2.2,1017.8,0.0,1.0,Monday,1,5.65,5.42,8.68,4.74,2.38,1.16,0.69,275.402,21,20,44.028,230.301,176.862,175.463,213.021,37.7,0.086
2025-01-20 22:00:00,282.63,225.58,5888.17,116.53,9.3,0.0,7.7,75.0,1.0,1018.5,0.0,0.0,Monday,1,5.65,5.42,8.68,4.77,2.33,0.69,0.0,275.402,22,20,0.0,260.726,204.727,210.769,260.018,70.07,0.074
2025-01-20 23:00:00,282.63,225.58,5888.17,115.16,8.11,0.0,8.0,72.0,1.7,1018.5,0.0,0.0,Monday,1,5.65,5.42,8.68,4.75,2.21,0.99,0.0,275.402,23,20,0.0,275.402,233.018,225.579,282.633,83.2,0.071
2025-01-21 00:00:00,282.63,225.58,5340.58,113.79,5.84,0.0,7.2,74.0,5.1,1017.8,0.0,0.0,Tuesday,1,5.65,5.42,8.58,4.74,1.92,1.81,0.0,275.402,0,21,0.0,275.402,252.852,225.579,282.633,128.16,0.073
2025-01-21 01:00:00,249.02,201.82,4379.27,111.04,4.59,0.0,6.8,73.0,6.2,1017.5,0.0,0.0,Tuesday,1,5.52,5.31,8.38,4.72,1.72,1.97,0.0,251.858,1,21,-23.545,267.554,264.14,217.659,271.428,102.0,0.072
2025-01-21 02:00:00,225.95,182.06,3685.0,104.19,3.93,0.0,6.5,73.0,6.9,1017.1,0.0,2.0,Tuesday,1,5.42,5.21,8.21,4.66,1.6,2.07,1.1,232.276,2,21,-19.582,253.179,264.29,203.153,252.534,110.5,0.072
2025-01-21 03:00:00,198.68,159.5,2990.72,91.85,3.58,0.14,6.1,74.0,7.1,1016.9,0.0,4.0,Tuesday,1,5.3,5.08,8.0,4.53,1.52,2.09,1.61,209.919,3,21,-22.357,231.351,253.377,181.127,224.55,96.99,0.073
2025-01-21 04:00:00,171.11,137.59,2403.26,77.46,3.4,1.74,6.0,74.0,7.4,1016.4,0.0,2.0,Tuesday,1,5.15,4.93,7.78,4.36,1.48,2.13,1.1,193.386,4,21,-16.533,211.86,239.707,159.717,198.58,78.0,0.073
2025-01-21 05:00:00,146.27,118.37,2002.72,61.01,3.55,8.58,6.3,73.0,8.9,1016.2,0.0,2.0,Tuesday,1,4.99,4.78,7.6,4.13,1.52,2.29,1.1,183.462,5,21,-9.924,195.589,224.384,138.487,172.02,95.13,0.072
2025-01-21 06:00:00,122.81,99.64,1735.69,50.72,4.05,17.34,6.5,81.0,7.3,1016.5,0.0,6.0,Tuesday,1,4.82,4.61,7.46,3.95,1.62,2.12,1.95,173.791,6,21,-9.671,183.546,207.448,118.533,146.73,93.6,0.08
2025-01-21 07:00:00,119.48,96.84,1949.31,62.38,5.72,9.39,6.2,81.0,6.7,1017.1,0.0,3.0,Tuesday,1,4.79,4.58,7.58,4.15,1.91,2.04,1.39,172.345,7,21,-1.446,176.533,194.196,104.95,129.52,70.06,0.08
2025-01-21 08:00:00,126.18,102.16,2590.18,76.77,7.63,1.21,7.7,75.0,6.3,1017.6,0.0,2.0,Tuesday,1,4.85,4.64,7.86,4.35,2.16,1.99,1.1,175.092,8,21,2.747,173.743,184.666,99.547,122.823,61.6,0.074
2025-01-21 09:00:00,132.16,106.69,3204.35,76.09,9.42,8.76,11.2,65.0,9.2,1018.2,0.0,0.0,Tuesday,1,4.89,4.68,8.07,4.34,2.34,2.32,0.0,177.431,9,21,2.339,174.956,179.251,101.897,125.94,88.48,0.064
2025-01-21 10:00:00,128.68,103.1,3204.35,72.66,10.85,20.92,13.2,61.0,7.7,1018.5,0.0,0.0,Tuesday,1,4.87,4.65,8.07,4.3,2.47,2.16,0.0,175.577,10,21,-1.854,176.034,176.283,103.983,129.007,75.24,0.06
2025-01-21 11:00:00,109.83,87.49,2590.18,65.12,12.16,41.48,14.7,58.0,9.5,1018.2,0.0,0.0,Tuesday,1,4.71,4.48,7.86,4.19,2.58,2.35,0.0,167.517,11,21,-8.06,173.509,173.626,99.093,123.557,26.46,0.057
2025-01-21 12:00:00,49.43,39.84,1028.06,26.73,23.84,98.71,15.7,55.0,11.3,1017.0,0.0,8.0,Tuesday,1,3.92,3.71,6.94,3.32,3.21,2.51,2.2,111.686,12,21,-55.831,151.594,163.275,76.81,95.98,28.26,0.054
2025-01-21 13:00:00,46.73,38.22,854.49,20.22,26.7,118.73,16.2,53.0,11.6,1016.0,0.0,10.0,Tuesday,1,3.87,3.67,6.75,3.05,3.32,2.53,2.4,107.697,13,21,-3.989,128.967,152.5,55.183,68.663,72.9,0.052
2025-01-21 14:00:00,49.8,41.29,827.79,18.85,28.37,131.61,16.7,49.0,11.3,1015.2,0.0,1.0,Tuesday,1,3.93,3.74,6.72,2.99,3.38,2.51,0.69,115.257,14,21,7.559,111.547,142.528,39.783,48.653,113.56,0.048
2025-01-21 15:00:00,58.4,48.58,988.01,23.65,20.03,133.04,16.7,48.0,11.6,1014.7,0.0,6.0,Tuesday,1,4.08,3.9,6.9,3.2,3.05,2.53,1.95,133.207,15,21,17.95,118.72,135.157,42.697,51.643,123.58,0.047
2025-01-21 16:00:00,71.87,59.75,1228.33,33.59,12.87,127.32,16.0,50.0,10.5,1014.5,0.0,0.0,Tuesday,1,4.29,4.11,7.11,3.54,2.63,2.44,0.0,153.194,16,21,19.987,133.886,131.427,49.873,60.023,140.8,0.049
2025-01-21 17:00:00,87.42,72.95,1482.01,48.67,11.68,114.44,13.4,61.0,6.4,1014.5,0.0,0.0,Tuesday,1,4.48,4.3,7.3,3.91,2.54,2.0,0.0,160.01,17,21,6.816,148.804,130.175,60.427,72.563,139.36,0.06
2025-01-21 18:00:00,126.31,105.63,2723.69,116.53,12.16,39.7,12.3,63.0,2.7,1015.0,0.0,0.0,Tuesday,1,4.85,4.67,7.91,4.77,2.58,1.31,0.0,176.884,18,21,16.874,163.363,141.042,79.443,95.2,141.45,0.062
2025-01-21 19:00:00,186.81,156.74,4272.46,148.06,12.87,0.07,11.5,66.0,3.1,1015.4,0.0,0.0,Tuesday,1,5.24,5.06,8.36,5.0,2.63,1.41,0.0,207.184,19,21,30.3,181.359,157.623,111.773,133.513,134.55,0.065
2025-01-21 20:00:00,246.02,206.72,5126.95,148.06,12.76,0.0,10.4,72.0,3.2,1015.6,0.0,0.0,Tuesday,1,5.51,5.34,8.54,5.0,2.62,1.44,0.0,256.714,20,21,49.53,213.594,181.199,156.363,186.38,115.44,0.071
2025-01-21 21:00:00,282.63,225.58,5888.17,152.17,12.76,0.0,10.0,76.0,4.7,1016.1,0.0,0.0,Tuesday,1,5.65,5.42,8.68,5.03,2.62,1.74,0.0,275.402,21,21,18.689,246.433,204.898,196.346,238.488,139.0,0.075
2025-01-21 22:00:00,282.63,225.58,5888.17,160.4,13.95,0.0,9.3,76.0,4.2,1016.1,0.0,0.0,Tuesday,1,5.65,5.42,8.68,5.08,2.7,1.65,0.0,275.402,22,21,0.0,269.173,225.266,219.293,270.428,133.92,0.075
2025-01-21 23:00:00,282.63,225.58,5888.17,163.14,15.5,0.0,9.0,72.0,2.3,1016.2,0.0,0.0,Tuesday,1,5.65,5.42,8.68,5.1,2.8,1.19,0.0,275.402,23,21,0.0,275.402,244.498,225.579,282.633,134.1,0.071
2025-01-22 00:00:00,282.63,225.58,5888.17,159.03,15.97,0.0,10.2,63.0,0.6,1015.9,0.0,0.0,Wednesday,1,5.65,5.42,8.68,5.08,2.83,0.47,0.0,275.402,0,22,0.0,275.402,260.918,225.579,282.633,162.18,0.062
2025-01-22 01:00:00,282.63,225.58,5554.2,148.06,12.99,0.0,10.9,59.0,0.6,1015.6,0.0,0.0,Wednesday,1,5.65,5.42,8.62,5.0,2.64,0.47,0.0,275.402,1,22,0.0,275.402,272.288,225.579,282.633,170.04,0.058
2025-01-22 02:00:00,268.32,209.64,4753.11,134.35,9.42,0.0,10.4,59.0,1.6,1015.3,0.0,0.0,Wednesday,1,5.6,5.35,8.47,4.91,2.34,0.96,0.0,259.607,2,22,-15.795,270.137,272.77,220.266,277.862,160.16,0.058
2025-01-22 03:00:00,234.84,182.9,4005.43,119.27,6.62,0.01,9.0,62.0,4.1,1015.1,0.0,0.0,Wednesday,1,5.46,5.21,8.3,4.79,2.03,1.63,0.0,233.108,3,22,-26.499,256.039,265.721,206.04,261.931,134.1,0.061
2025-01-22 04:00:00,208.36,164.02,3364.56,105.56,5.25,0.09,7.7,65.0,6.3,1014.9,0.0,0.0,Wednesday,1,5.34,5.11,8.12,4.67,1.83,1.99,0.0,214.398,4,22,-18.71,235.705,255.553,185.52,237.173,103.18,0.064
2025-01-22 05:00:00,187.08,149.33,2937.32,91.85,4.71,0.5,7.1,66.0,7.7,1015.0,0.0,0.0,Wednesday,1,5.24,5.01,7.99,4.53,1.74,2.16,0.0,199.448,5,22,-14.951,215.651,242.894,165.417,210.093,60.35,0.065
2025-01-22 06:00:00,167.24,134.67,2670.29,80.2,4.89,0.91,7.7,66.0,7.6,1015.5,0.0,0.0,Wednesday,1,5.13,4.91,7.89,4.4,1.77,2.15,0.0,191.878,6,22,-7.569,201.908,228.974,149.34,187.56,56.21,0.065
2025-01-22 07:00:00,163.9,131.91,2910.61,75.4,6.85,0.11,7.0,70.0,7.2,1016.0,0.0,0.0,Wednesday,1,5.11,4.89,7.98,4.34,2.06,2.1,0.0,190.453,7,22,-1.425,193.926,214.815,138.637,172.74,55.3,0.069
2025-01-22 08:00:00,163.47,131.1,3578.19,79.51,8.82,0.33,8.5,65.0,7.1,1016.2,0.0,0.0,Wednesday,1,5.1,4.88,8.18,4.39,2.28,2.09,0.0,190.035,8,22,-0.418,190.789,203.22,132.56,164.87,73.1,0.064
2025-01-22 09:00:00,149.09,118.6,3845.21,82.25,10.01,5.99,12.0,57.0,9.8,1016.4,0.0,0.0,Wednesday,1,5.01,4.78,8.25,4.42,2.4,2.38,0.0,183.581,9,22,-6.454,188.023,194.965,127.203,158.82,88.8,0.056
2025-01-22 10:00:00,136.95,107.62,3738.4,80.2,11.21,16.09,14.2,53.0,10.2,1016.7,0.0,0.0,Wednesday,1,4.93,4.69,8.23,4.4,2.5,2.42,0.0,177.911,10,22,-5.669,183.842,188.884,119.107,149.837,89.46,0.052
2025-01-22 11:00:00,120.08,93.49,3124.24,75.4,11.92,30.76,15.4,50.0,12.3,1016.6,0.0,0.0,Wednesday,1,4.8,4.55,8.05,4.34,2.56,2.59,0.0,170.615,11,22,-7.296,177.369,184.079,106.57,135.373,95.48,0.049
2025-01-22 12:00:00,31.45,24.32,734.33,17.48,16.69,111.58,16.0,48.0,13.2,1015.5,0.0,0.0,Wednesday,1,3.48,3.23,6.6,2.92,2.87,2.65,0.0,76.699,12,22,-93.917,141.742,164.882,75.143,96.16,99.2,0.047
2025-01-22 13:00:00,30.97,24.22,620.84,11.14,14.31,127.32,16.5,45.0,13.5,1014.6,0.0,6.0,Wednesday,1,3.46,3.23,6.43,2.5,2.73,2.67,1.95,76.488,13,22,-0.21,107.934,145.888,47.343,60.833,102.3,0.044
2025-01-22 14:00:00,34.01,27.0,627.52,10.37,13.23,135.9,16.6,43.0,12.5,1014.1,0.0,68.0,Wednesday,1,3.56,3.33,6.44,2.43,2.66,2.6,4.23,82.335,14,22,5.846,78.507,127.938,25.18,32.143,99.6,0.042
2025-01-22 15:00:00,35.9,28.74,647.54,10.45,11.32,140.19,16.5,41.0,11.6,1013.7,0.0,69.0,Wednesday,1,3.61,3.39,6.47,2.44,2.51,2.53,4.25,85.994,15,22,3.659,81.606,111.674,26.653,33.627,92.4,0.04
2025-01-22 16:00:00,36.05,28.87,687.6,12.34,10.73,140.19,16.0,42.0,10.8,1013.5,0.0,100.0,Wednesday,1,3.61,3.4,6.53,2.59,2.46,2.47,4.62,86.267,16,22,0.273,84.865,96.4,28.203,35.32,84.8,0.041
2025-01-22 17:00:00,32.24,25.62,714.3,15.25,10.25,133.04,13.7,54.0,6.8,1013.7,0.0,99.0,Wednesday,1,3.5,3.28,6.57,2.79,2.42,2.05,4.61,79.433,17,22,-6.835,83.898,81.203,27.743,34.73,72.61,0.053
2025-01-22 18:00:00,79.23,65.04,1789.09,68.55,11.09,90.12,12.2,59.0,6.2,1014.6,0.0,100.0,Wednesday,1,4.38,4.19,7.49,4.24,2.49,1.97,4.62,155.926,18,22,76.493,107.209,94.407,39.843,49.173,58.56,0.058
2025-01-22 19:00:00,152.18,128.28,3070.83,126.12,12.4,42.56,11.3,63.0,5.6,1014.8,0.0,100.0,Wednesday,1,5.03,4.86,8.03,4.85,2.6,1.89,4.62,188.579,19,22,32.653,141.312,113.089,72.98,87.883,27.12,0.062
2025-01-22 20:00:00,209.75,178.54,3791.81,149.43,12.99,17.7,10.8,64.0,7.1,1014.9,0.0,100.0,Wednesday,1,5.35,5.19,8.24,5.01,2.64,2.09,4.62,228.787,20,22,40.209,191.097,137.498,123.953,147.053,14.04,0.063
2025-01-22 21:00:00,277.45,225.58,4806.52,165.88,13.59,1.4,10.3,63.0,6.6,1015.1,0.0,94.0,Wednesday,1,5.63,5.42,8.48,5.12,2.68,2.03,4.55,275.402,21,22,46.615,230.923,169.066,177.466,213.127,11.33,0.062
2025-01-22 22:00:00,282.63,225.58,5821.23,167.25,13.23,0.0,9.5,64.0,5.6,1015.0,0.0,93.0,Wednesday,1,5.65,5.42,8.67,5.13,2.66,1.89,4.54,275.402,22,22,0.0,259.864,200.588,209.899,256.611,20.9,0.063
2025-01-22 23:00:00,282.63,225.58,5888.17,163.14,11.8,0.0,9.2,64.0,6.5,1015.5,0.0,66.0,Wednesday,1,5.65,5.42,8.68,5.1,2.55,2.01,4.2,275.402,23,22,0.0,275.402,233.25,225.579,280.905,22.08,0.063
2025-01-23 00:00:00,282.63,225.58,5821.23,153.54,9.18,0.0,9.2,61.0,7.8,1015.9,0.0,54.0,Thursday,1,5.65,5.42,8.67,5.04,2.32,2.17,4.01,275.402,0,23,0.0,275.402,253.163,225.579,282.633,17.48,0.06
2025-01-23 01:00:00,282.63,225.58,4859.92,139.83,6.68,0.0,9.1,60.0,8.7,1016.2,0.0,38.0,Thursday,1,5.65,5.42,8.49,4.95,2.04,2.27,3.66,275.402,1,23,0.0,275.402,267.633,225.579,282.633,29.12,0.059
2025-01-23 02:00:00,219.46,179.52,3685.0,117.9,5.19,0.15,8.5,62.0,7.8,1016.5,0.0,0.0,Thursday,1,5.4,5.2,8.21,4.78,1.82,2.17,0.0,229.759,2,23,-45.644,260.188,267.795,210.226,261.575,32.3,0.061
2025-01-23 03:00:00,117.29,94.44,2029.42,71.29,4.29,18.24,8.1,63.0,7.9,1016.4,0.0,0.0,Thursday,1,4.77,4.56,7.62,4.28,1.67,2.19,0.0,171.106,3,23,-58.653,225.422,250.412,166.513,206.461,50.22,0.062
2025-01-23 04:00:00,68.84,54.05,1255.04,35.64,4.05,45.06,8.2,63.0,8.2,1016.2,0.0,0.0,Thursday,1,4.25,4.01,7.14,3.6,1.62,2.22,0.0,146.676,4,23,-24.43,182.513,228.958,109.337,135.197,45.1,0.062
2025-01-23 05:00:00,54.1,42.18,1001.36,23.31,4.41,58.65,7.7,65.0,8.0,1016.4,0.0,0.0,Thursday,1,4.01,3.77,6.91,3.19,1.69,2.2,0.0,117.448,5,23,-29.228,145.077,202.632,63.557,80.077,16.94,0.064
2025-01-23 06:00:00,53.25,41.42,988.01,22.96,5.19,60.8,7.7,70.0,7.9,1016.7,0.0,0.0,Thursday,1,3.99,3.75,6.9,3.18,1.82,2.19,0.0,115.577,6,23,-1.871,126.567,175.995,45.883,58.73,4.62,0.069
2025-01-23 07:00:00,65.86,51.28,1308.44,40.78,6.79,45.78,7.5,70.0,7.6,1017.3,0.0,0.0,Thursday,1,4.2,3.96,7.18,3.73,2.05,2.15,0.0,139.855,7,23,24.278,124.293,153.403,44.96,57.737,35.25,0.069
2025-01-23 08:00:00,82.18,63.79,1922.61,73.34,8.58,16.27,8.7,65.0,7.1,1018.2,0.0,0.0,Thursday,1,4.42,4.17,7.56,4.31,2.26,2.09,0.0,155.28,8,23,15.425,136.904,140.99,52.163,67.097,35.67,0.064
2025-01-23 09:00:00,93.38,71.89,2456.67,74.71,10.25,16.99,12.0,57.0,10.3,1019.1,0.0,0.0,Thursday,1,4.55,4.29,7.81,4.33,2.42,2.42,0.0,159.463,9,23,4.182,151.533,139.05,62.32,80.473,60.0,0.056
2025-01-23 10:00:00,93.54,70.8,2403.26,64.43,11.21,31.83,13.8,51.0,11.2,1020.0,0.0,0.0,Thursday,1,4.55,4.27,7.78,4.18,2.5,2.5,0.0,158.9,10,23,-0.563,157.881,141.087,68.827,89.7,89.7,0.05
2025-01-23 11:00:00,82.14,61.78,1922.61,51.41,11.44,55.07,14.9,48.0,13.4,1020.0,0.0,0.0,Thursday,1,4.42,4.14,7.56,3.96,2.52,2.67,0.0,154.243,11,23,-4.657,157.535,147.22,68.157,89.687,107.28,0.047
2025-01-23 12:00:00,41.69,31.72,881.2,19.36,15.02,111.58,15.9,44.0,15.0,1019.0,0.0,0.0,Thursday,1,3.75,3.49,6.78,3.01,2.77,2.77,0.0,92.261,12,23,-61.982,135.134,143.334,54.767,72.457,114.48,0.043
2025-01-23 13:00:00,40.12,31.4,761.03,14.05,14.66,130.18,16.7,39.0,15.0,1018.2,0.0,0.0,Thursday,1,3.72,3.48,6.64,2.71,2.75,2.77,0.0,91.588,13,23,-0.673,112.697,135.289,41.633,54.65,161.99,0.038
2025-01-23 14:00:00,39.54,31.58,700.95,12.34,14.19,138.76,17.4,36.0,14.3,1017.6,0.0,0.0,Thursday,1,3.7,3.48,6.55,2.59,2.72,2.73,0.0,91.967,14,23,0.379,91.938,124.737,31.567,40.45,168.78,0.035
2025-01-23 15:00:00,43.99,35.39,761.03,14.39,11.21,141.62,17.5,35.0,13.5,1016.9,0.0,0.0,Thursday,1,3.81,3.59,6.64,2.73,2.5,2.67,0.0,99.979,15,23,8.012,94.511,114.823,32.79,41.217,133.0,0.034
2025-01-23 16:00:00,50.54,40.98,867.84,19.19,10.61,141.62,16.9,36.0,12.3,1016.8,0.0,0.0,Thursday,1,3.94,3.74,6.77,3.01,2.45,2.59,0.0,114.493,16,23,14.514,102.146,107.422,35.983,44.69,113.23,0.035
2025-01-23 17:00:00,53.67,43.53,988.01,27.76,10.85,130.18,14.2,45.0,7.6,1017.0,0.0,0.0,Thursday,1,4.0,3.8,6.9,3.36,2.47,2.15,0.0,120.772,17,23,6.279,111.748,101.843,39.967,49.4,73.84,0.044
2025-01-23 18:00:00,66.27,54.09,1348.5,47.3,10.85,105.86,12.0,48.0,7.3,1017.2,0.0,0.0,Thursday,1,4.21,4.01,7.21,3.88,2.47,2.12,0.0,146.774,18,23,26.002,127.347,110.929,46.2,56.827,22.8,0.047
2025-01-23 19:00:00,86.31,70.81,1682.28,63.06,11.09,85.83,11.6,46.0,8.3,1017.6,0.0,0.0,Thursday,1,4.47,4.27,7.43,4.16,2.49,2.23,0.0,158.905,19,23,12.131,142.151,122.148,56.143,68.75,24.36,0.045
2025-01-23 20:00:00,101.51,83.71,1815.8,65.12,11.56,79.39,11.6,46.0,9.0,1017.7,0.0,0.0,Thursday,1,4.63,4.44,7.5,4.19,2.53,2.3,0.0,165.566,20,23,6.661,157.082,134.415,69.537,84.697,26.68,0.045
2025-01-23 21:00:00,109.66,90.91,1842.5,62.38,11.92,78.68,11.7,44.0,9.1,1017.9,0.0,0.0,Thursday,1,4.71,4.52,7.52,4.15,2.56,2.31,0.0,169.283,21,23,3.718,164.585,145.966,81.81,99.16,33.93,0.043
2025-01-23 22:00:00,111.22,92.17,1762.39,56.89,11.56,80.82,11.4,47.0,9.0,1018.4,0.0,0.0,Thursday,1,4.72,4.53,7.47,4.06,2.53,2.3,0.0,169.934,22,23,0.651,168.261,155.206,88.93,107.463,7.98,0.046
2025-01-23 23:00:00,108.02,89.49,1628.88,52.09,10.61,82.97,10.7,51.0,8.6,1018.1,0.0,0.0,Thursday,1,4.69,4.51,7.4,3.97,2.45,2.26,0.0,168.55,23,23,-1.384,169.256,163.169,90.857,109.633,32.1,0.05
2025-01-24 00:00:00,98.33,81.49,1401.9,42.84,9.3,89.41,9.9,54.0,8.7,1018.1,0.0,0.0,Friday,1,4.6,4.41,7.25,3.78,2.33,2.27,0.0,164.419,0,24,-4.131,167.635,166.11,87.717,105.857,22.77,0.053
2025-01-24 01:00:00,90.15,74.68,1201.63,31.19,8.7,97.27,9.6,53.0,8.6,1017.8,0.0,0.0,Friday,1,4.51,4.33,7.09,3.47,2.27,2.26,0.0,160.903,1,24,-3.516,164.624,166.443,81.887,98.833,31.68,0.052
2025-01-24 02:00:00,82.25,67.89,1028.06,21.59,8.7,104.43,9.4,53.0,8.7,1017.2,0.0,0.0,Friday,1,4.42,4.23,6.94,3.12,2.27,2.27,0.0,157.397,2,24,-3.506,160.907,165.081,74.687,90.243,29.14,0.052
2025-01-24 03:00:00,78.22,64.44,947.95,16.28,8.46,107.29,9.1,54.0,8.9,1016.9,0.0,0.0,Friday,1,4.37,4.18,6.86,2.85,2.25,2.29,0.0,155.616,3,24,-1.781,157.972,162.803,69.003,83.54,16.38,0.053
2025-01-24 04:00:00,79.23,65.62,921.25,14.57,7.87,103.0,8.7,57.0,8.9,1016.6,0.0,0.0,Friday,1,4.38,4.2,6.83,2.75,2.18,2.29,0.0,156.225,4,24,0.609,156.413,160.519,65.983,79.9,18.27,0.056
2025-01-24 05:00:00,79.3,66.01,921.25,14.39,7.39,97.27,8.3,57.0,8.6,1016.5,0.0,0.0,Friday,1,4.39,4.2,6.83,2.73,2.13,2.26,0.0,156.427,5,24,0.201,156.089,158.498,65.357,78.917,20.75,0.056
2025-01-24 06:00:00,76.8,63.8,934.6,16.62,7.15,89.41,8.1,59.0,8.5,1017.0,0.0,0.0,Friday,1,4.35,4.17,6.84,2.87,2.1,2.25,0.0,155.286,6,24,-1.141,155.979,156.976,65.143,78.443,17.01,0.058
2025-01-24 07:00:00,78.24,64.07,1134.87,29.13,7.99,72.96,8.5,54.0,9.4,1017.7,0.0,0.0,Friday,1,4.37,4.18,7.04,3.41,2.2,2.34,0.0,155.425,7,24,0.139,155.712,156.063,64.627,78.113,11.9,0.053
2025-01-24 08:00:00,81.06,65.45,1428.6,48.67,9.42,51.5,9.8,47.0,11.1,1018.3,0.0,0.0,Friday,1,4.41,4.2,7.27,3.91,2.34,2.49,0.0,156.138,8,24,0.713,155.616,155.853,64.44,78.7,37.24,0.046
2025-01-24 09:00:00,79.42,63.25,1535.42,50.04,10.61,52.93,12.3,43.0,13.4,1018.8,0.0,0.0,Friday,1,4.39,4.16,7.34,3.93,2.45,2.67,0.0,155.002,9,24,-1.136,155.521,155.75,64.257,79.573,35.67,0.042
2025-01-24 10:00:00,77.42,61.31,1468.66,41.47,11.09,65.8,14.2,38.0,13.9,1019.4,0.0,0.0,Friday,1,4.36,4.13,7.29,3.75,2.49,2.7,0.0,154.0,10,24,-1.002,155.046,155.379,63.337,79.3,41.18,0.037
2025-01-24 11:00:00,73.24,58.53,1281.74,32.9,11.32,85.83,15.4,38.0,16.3,1019.6,0.0,0.0,Friday,1,4.31,4.09,7.16,3.52,2.51,2.85,0.0,152.564,11,24,-1.435,153.855,154.736,61.03,76.693,83.16,0.037
2025-01-24 12:00:00,52.99,43.17,867.84,19.02,12.16,117.3,16.4,40.0,16.6,1018.5,0.0,0.0,Friday,1,3.99,3.79,6.77,3.0,2.58,2.87,0.0,119.886,12,24,-32.679,142.15,148.836,54.337,67.883,91.84,0.039
2025-01-24 13:00:00,53.38,44.37,787.73,15.77,11.8,133.04,17.4,35.0,16.2,1017.5,0.0,0.0,Friday,1,4.0,3.81,6.67,2.82,2.55,2.84,0.0,122.841,13,24,2.955,131.764,143.405,48.69,59.87,113.1,0.034
2025-01-24 14:00:00,51.67,43.43,741.0,14.57,11.56,141.62,17.9,31.0,16.5,1016.8,0.0,0.0,Friday,1,3.96,3.79,6.61,2.75,2.53,2.86,0.0,120.526,14,24,-2.315,121.084,137.47,43.657,52.68,109.19,0.03
